County,Poverty ,Year,Middle-Old,Middle-Young,Old,Young,Population,White Estimate,White ME,Black Estimate,Black ME,Native American Estimate,Native American ME,Asian Estimate,Asian ME,Pacific Estimate,Pacific ME,Other Estimate,Other ME,Two+ Estimate,Two+ ME,HighIncome,LowIncome,MidIncome
Webster,15.20,2015.00,7581.00,6293.00,8929.00,4192.00,37089.00,34283.00,196.00,1604.00,156.00,144.00,51.00,406.00,37.00,0.00,20.00,276.00,146.00,582.00,156.00,1120.00,3065.00,4929.00
Winnebago,9.90,2012.00,2137.00,1733.00,2999.00,1005.00,10608.00,10168.00,76.00,98.00,60.00,80.00,62.00,115.00,12.00,1.00,2.00,38.00,30.00,114.00,65.00,306.00,778.00,1818.00
Winnebago,9.90,2013.00,2137.00,1733.00,2999.00,1005.00,10440.00,10168.00,76.00,98.00,60.00,80.00,62.00,115.00,12.00,1.00,2.00,38.00,30.00,114.00,65.00,306.00,778.00,1818.00
Winnebago,9.90,2014.00,2137.00,1733.00,2999.00,1005.00,10567.00,10168.00,76.00,98.00,60.00,80.00,62.00,115.00,12.00,1.00,2.00,38.00,30.00,114.00,65.00,306.00,778.00,1818.00
Winnebago,9.90,2015.00,2137.00,1733.00,2999.00,1005.00,10612.00,10168.00,76.00,98.00,60.00,80.00,62.00,115.00,12.00,1.00,2.00,38.00,30.00,114.00,65.00,306.00,778.00,1818.00
Winneshiek,8.10,2012.00,4580.00,3123.00,4944.00,2235.00,21048.00,20189.00,81.00,198.00,22.00,62.00,60.00,259.00,79.00,0.00,17.00,62.00,59.00,114.00,63.00,683.00,1199.00,3557.00
Winneshiek,8.10,2013.00,4580.00,3123.00,4944.00,2235.00,20849.00,20189.00,81.00,198.00,22.00,62.00,60.00,259.00,79.00,0.00,17.00,62.00,59.00,114.00,63.00,683.00,1199.00,3557.00
Winneshiek,8.10,2014.00,4580.00,3123.00,4944.00,2235.00,20708.00,20189.00,81.00,198.00,22.00,62.00,60.00,259.00,79.00,0.00,17.00,62.00,59.00,114.00,63.00,683.00,1199.00,3557.00
Winneshiek,8.10,2015.00,4580.00,3123.00,4944.00,2235.00,20756.00,20189.00,81.00,198.00,22.00,62.00,60.00,259.00,79.00,0.00,17.00,62.00,59.00,114.00,63.00,683.00,1199.00,3557.00
Woodbury,14.60,2012.00,19574.00,18933.00,19943.00,12281.00,102351.00,87371.00,838.00,2862.00,303.00,1859.00,242.00,2681.00,158.00,20.00,32.00,4728.00,791.00,3009.00,561.00,2549.00,8135.00,14849.00
Woodbury,14.60,2013.00,19574.00,18933.00,19943.00,12281.00,102317.00,87371.00,838.00,2862.00,303.00,1859.00,242.00,2681.00,158.00,20.00,32.00,4728.00,791.00,3009.00,561.00,2549.00,8135.00,14849.00
Woodbury,14.60,2014.00,19574.00,18933.00,19943.00,12281.00,102333.00,87371.00,838.00,2862.00,303.00,1859.00,242.00,2681.00,158.00,20.00,32.00,4728.00,791.00,3009.00,561.00,2549.00,8135.00,14849.00
Woodbury,14.60,2015.00,19574.00,18933.00,19943.00,12281.00,102532.00,87371.00,838.00,2862.00,303.00,1859.00,242.00,2681.00,158.00,20.00,32.00,4728.00,791.00,3009.00,561.00,2549.00,8135.00,14849.00
Worth,12.00,2012.00,1741.00,1243.00,2020.00,665.00,7495.00,7351.00,33.00,73.00,34.00,10.00,11.00,12.00,8.00,0.00,13.00,19.00,18.00,98.00,42.00,206.00,563.00,1384.00
Worth,12.00,2013.00,1741.00,1243.00,2020.00,665.00,7488.00,7351.00,33.00,73.00,34.00,10.00,11.00,12.00,8.00,0.00,13.00,19.00,18.00,98.00,42.00,206.00,563.00,1384.00
Worth,12.00,2014.00,1741.00,1243.00,2020.00,665.00,7558.00,7351.00,33.00,73.00,34.00,10.00,11.00,12.00,8.00,0.00,13.00,19.00,18.00,98.00,42.00,206.00,563.00,1384.00
Worth,12.00,2015.00,1741.00,1243.00,2020.00,665.00,7503.00,7351.00,33.00,73.00,34.00,10.00,11.00,12.00,8.00,0.00,13.00,19.00,18.00,98.00,42.00,206.00,563.00,1384.00
Wright,11.10,2012.00,2786.00,2061.00,3578.00,1202.00,13019.00,12247.00,180.00,49.00,30.00,31.00,37.00,65.00,14.00,14.00,22.00,367.00,180.00,163.00,42.00,446.00,1125.00,1819.00
Wright,11.10,2013.00,2786.00,2061.00,3578.00,1202.00,12982.00,12247.00,180.00,49.00,30.00,31.00,37.00,65.00,14.00,14.00,22.00,367.00,180.00,163.00,42.00,446.00,1125.00,1819.00
Wright,11.10,2014.00,2786.00,2061.00,3578.00,1202.00,12905.00,12247.00,180.00,49.00,30.00,31.00,37.00,65.00,14.00,14.00,22.00,367.00,180.00,163.00,42.00,446.00,1125.00,1819.00
Wright,11.10,2015.00,2786.00,2061.00,3578.00,1202.00,12843.00,12247.00,180.00,49.00,30.00,31.00,37.00,65.00,14.00,14.00,22.00,367.00,180.00,163.00,42.00,446.00,1125.00,1819.00
